SourceFamily,CaseFolder,timestamp_utc,host,solver_group,language,parallel_model,kernel_style,case_id,N,Re,scheme,pressure,steps,poisson_iters,mpi_ranks,threads_per_rank,total_cores,repeat,runtime_s,final_omega_change,final_psi_change,final_ru,final_rv,final_rc_mass,final_rc_div,max_velocity,source_summary,status,log_file,Runtime_s,PressureSolver_std,Language_std,Implementation_std,ParallelModel_std,N_std,Re_std,Scheme_std,CaseIndex
mpi,mpi_case_2,2026-07-02T15:07:49+00:00,node13.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N32_Re100_central_steps1000_p200,32,100,central,RBGS,1000,200,2,1,2,2,18.291871070899997,0.0014862754633,9.9250477747e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_2/strong_scaling_20260702_164325.log,18.291871070899997,unknown,python,unknown,mpi_domain,32,100,central,2
mpi,mpi_case_2,2026-07-02T15:08:07+00:00,node13.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N32_Re100_central_steps1000_p200,32,100,central,RBGS,1000,200,4,1,4,2,17.2254087925,0.0014862754633,9.9250477747e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_2/strong_scaling_20260702_164325.log,17.2254087925,unknown,python,unknown,mpi_domain,32,100,central,2
mpi,mpi_case_2,2026-07-02T15:08:23+00:00,node13.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N32_Re100_central_steps1000_p200,32,100,central,RBGS,1000,200,8,1,8,2,15.902438163800001,0.0014862754633,9.9250477747e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_2/strong_scaling_20260702_164325.log,15.902438163800001,unknown,python,unknown,mpi_domain,32,100,central,2
mpi,mpi_case_2,2026-07-02T15:08:39+00:00,node13.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N32_Re100_central_steps1000_p200,32,100,central,RBGS,1000,200,16,1,16,2,15.707847118399998,0.0014862754633,9.9250477747e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_2/strong_scaling_20260702_164325.log,15.707847118399998,unknown,python,unknown,mpi_domain,32,100,central,2
mpi,mpi_case_2,2026-07-02T15:11:01+00:00,node13.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N32_Re100_central_steps1000_p200,32,100,central,RBSOR,1000,200,1,1,1,2,110.41427779200001,0.0014861083067999998,9.897297979e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_2/strong_scaling_20260702_164325.log,110.41427779200001,unknown,python,unknown,mpi_domain,32,100,central,2
mpi,mpi_case_2,2026-07-02T15:12:01+00:00,node13.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N32_Re100_central_steps1000_p200,32,100,central,RBSOR,1000,200,2,1,2,2,59.2726409435,0.0014861083067999998,9.897297979e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_2/strong_scaling_20260702_164325.log,59.2726409435,unknown,python,unknown,mpi_domain,32,100,central,2
mpi,mpi_case_2,2026-07-02T15:12:36+00:00,node13.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N32_Re100_central_steps1000_p200,32,100,central,RBSOR,1000,200,4,1,4,2,34.4554457664,0.0014861083067999998,9.897297979e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_2/strong_scaling_20260702_164325.log,34.4554457664,unknown,python,unknown,mpi_domain,32,100,central,2
mpi,mpi_case_2,2026-07-02T15:12:57+00:00,node13.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N32_Re100_central_steps1000_p200,32,100,central,RBSOR,1000,200,8,1,8,2,20.5497121811,0.0014861083067999998,9.897297979e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_2/strong_scaling_20260702_164325.log,20.5497121811,unknown,python,unknown,mpi_domain,32,100,central,2
mpi,mpi_case_2,2026-07-02T15:13:11+00:00,node13.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N32_Re100_central_steps1000_p200,32,100,central,RBSOR,1000,200,16,1,16,2,13.6600265503,0.0014861083067999998,9.897297979e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_2/strong_scaling_20260702_164325.log,13.6600265503,unknown,python,unknown,mpi_domain,32,100,central,2
mpi,mpi_case_2,2026-07-02T15:13:22+00:00,node13.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N32_Re100_central_steps1000_p200,32,100,central,RBSOR,1000,200,1,1,1,2,10.3386185169,0.0014861083067999998,9.897297979e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_2/strong_scaling_20260702_164325.log,10.3386185169,unknown,python,unknown,mpi_domain,32,100,central,2
mpi,mpi_case_2,2026-07-02T15:13:32+00:00,node13.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N32_Re100_central_steps1000_p200,32,100,central,RBSOR,1000,200,2,1,2,2,9.0796568394,0.0014861083067999998,9.897297979e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_2/strong_scaling_20260702_164325.log,9.0796568394,unknown,python,unknown,mpi_domain,32,100,central,2
mpi,mpi_case_2,2026-07-02T15:13:41+00:00,node13.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N32_Re100_central_steps1000_p200,32,100,central,RBSOR,1000,200,4,1,4,2,8.3746695518,0.0014861083067999998,9.897297979e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_2/strong_scaling_20260702_164325.log,8.3746695518,unknown,python,unknown,mpi_domain,32,100,central,2
mpi,mpi_case_2,2026-07-02T15:13:49+00:00,node13.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N32_Re100_central_steps1000_p200,32,100,central,RBSOR,1000,200,8,1,8,2,7.8415818214,0.0014861083067999998,9.897297979e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_2/strong_scaling_20260702_164325.log,7.8415818214,unknown,python,unknown,mpi_domain,32,100,central,2
mpi,mpi_case_2,2026-07-02T15:13:58+00:00,node13.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N32_Re100_central_steps1000_p200,32,100,central,RBSOR,1000,200,16,1,16,2,7.7344436646000005,0.0014861083067999998,9.897297979e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_2/strong_scaling_20260702_164325.log,7.7344436646000005,unknown,python,unknown,mpi_domain,32,100,central,2
mpi,mpi_case_2,2026-07-02T15:17:58+00:00,node13.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N32_Re100_central_steps1000_p200,32,100,central,RBGS,1000,200,1,1,1,3,209.1282658577,0.0014862754633,9.9250477747e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_2/strong_scaling_20260702_164325.log,209.1282658577,unknown,python,unknown,mpi_domain,32,100,central,2
mpi,mpi_case_2,2026-07-02T15:19:52+00:00,node13.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N32_Re100_central_steps1000_p200,32,100,central,RBGS,1000,200,2,1,2,3,113.51128435129999,0.0014862754633,9.9250477747e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_2/strong_scaling_20260702_164325.log,113.51128435129999,unknown,python,unknown,mpi_domain,32,100,central,2
mpi,mpi_case_2,2026-07-02T15:20:59+00:00,node13.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N32_Re100_central_steps1000_p200,32,100,central,RBGS,1000,200,4,1,4,3,66.6386647224,0.0014862754633,9.9250477747e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_2/strong_scaling_20260702_164325.log,66.6386647224,unknown,python,unknown,mpi_domain,32,100,central,2
mpi,mpi_case_2,2026-07-02T15:21:42+00:00,node13.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N32_Re100_central_steps1000_p200,32,100,central,RBGS,1000,200,8,1,8,3,41.635585784899995,0.0014862754633,9.9250477747e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_2/strong_scaling_20260702_164325.log,41.635585784899995,unknown,python,unknown,mpi_domain,32,100,central,2
mpi,mpi_case_2,2026-07-02T15:22:10+00:00,node13.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N32_Re100_central_steps1000_p200,32,100,central,RBGS,1000,200,16,1,16,3,27.847941875500002,0.0014862754633,9.9250477747e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_2/strong_scaling_20260702_164325.log,27.847941875500002,unknown,python,unknown,mpi_domain,32,100,central,2
mpi,mpi_case_2,2026-07-02T15:22:32+00:00,node13.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N32_Re100_central_steps1000_p200,32,100,central,RBGS,1000,200,1,1,1,3,21.1466228962,0.0014862754633,9.9250477747e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_2/strong_scaling_20260702_164325.log,21.1466228962,unknown,python,unknown,mpi_domain,32,100,central,2
mpi,mpi_case_2,2026-07-02T15:22:51+00:00,node13.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N32_Re100_central_steps1000_p200,32,100,central,RBGS,1000,200,2,1,2,3,18.6048738956,0.0014862754633,9.9250477747e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_2/strong_scaling_20260702_164325.log,18.6048738956,unknown,python,unknown,mpi_domain,32,100,central,2
mpi,mpi_case_2,2026-07-02T15:23:09+00:00,node13.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N32_Re100_central_steps1000_p200,32,100,central,RBGS,1000,200,4,1,4,3,17.3154401779,0.0014862754633,9.9250477747e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_2/strong_scaling_20260702_164325.log,17.3154401779,unknown,python,unknown,mpi_domain,32,100,central,2
mpi,mpi_case_2,2026-07-02T15:23:26+00:00,node13.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N32_Re100_central_steps1000_p200,32,100,central,RBGS,1000,200,8,1,8,3,15.974753856700001,0.0014862754633,9.9250477747e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_2/strong_scaling_20260702_164325.log,15.974753856700001,unknown,python,unknown,mpi_domain,32,100,central,2
mpi,mpi_case_2,2026-07-02T15:23:42+00:00,node13.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N32_Re100_central_steps1000_p200,32,100,central,RBGS,1000,200,16,1,16,3,15.7340738773,0.0014862754633,9.9250477747e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_2/strong_scaling_20260702_164325.log,15.7340738773,unknown,python,unknown,mpi_domain,32,100,central,2
mpi,mpi_case_2,2026-07-02T15:26:06+00:00,node13.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N32_Re100_central_steps1000_p200,32,100,central,RBSOR,1000,200,1,1,1,3,112.87525486950001,0.0014861083067999998,9.897297979e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_2/strong_scaling_20260702_164325.log,112.87525486950001,unknown,python,unknown,mpi_domain,32,100,central,2
mpi,mpi_case_2,2026-07-02T15:27:06+00:00,node13.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N32_Re100_central_steps1000_p200,32,100,central,RBSOR,1000,200,2,1,2,3,58.7341971397,0.0014861083067999998,9.897297979e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_2/strong_scaling_20260702_164325.log,58.7341971397,unknown,python,unknown,mpi_domain,32,100,central,2
mpi,mpi_case_2,2026-07-02T15:27:41+00:00,node13.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N32_Re100_central_steps1000_p200,32,100,central,RBSOR,1000,200,4,1,4,3,35.0895838737,0.0014861083067999998,9.897297979e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_2/strong_scaling_20260702_164325.log,35.0895838737,unknown,python,unknown,mpi_domain,32,100,central,2
mpi,mpi_case_2,2026-07-02T15:28:03+00:00,node13.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N32_Re100_central_steps1000_p200,32,100,central,RBSOR,1000,200,8,1,8,3,20.7613065243,0.0014861083067999998,9.897297979e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_2/strong_scaling_20260702_164325.log,20.7613065243,unknown,python,unknown,mpi_domain,32,100,central,2
mpi,mpi_case_2,2026-07-02T15:28:17+00:00,node13.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N32_Re100_central_steps1000_p200,32,100,central,RBSOR,1000,200,16,1,16,3,13.738120555899998,0.0014861083067999998,9.897297979e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_2/strong_scaling_20260702_164325.log,13.738120555899998,unknown,python,unknown,mpi_domain,32,100,central,2
mpi,mpi_case_2,2026-07-02T15:28:28+00:00,node13.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N32_Re100_central_steps1000_p200,32,100,central,RBSOR,1000,200,1,1,1,3,10.3691256046,0.0014861083067999998,9.897297979e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_2/strong_scaling_20260702_164325.log,10.3691256046,unknown,python,unknown,mpi_domain,32,100,central,2
mpi,mpi_case_2,2026-07-02T15:28:38+00:00,node13.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N32_Re100_central_steps1000_p200,32,100,central,RBSOR,1000,200,2,1,2,3,9.11719203,0.0014861083067999998,9.897297979e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_2/strong_scaling_20260702_164325.log,9.11719203,unknown,python,unknown,mpi_domain,32,100,central,2
mpi,mpi_case_2,2026-07-02T15:28:47+00:00,node13.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N32_Re100_central_steps1000_p200,32,100,central,RBSOR,1000,200,4,1,4,3,8.396911144299999,0.0014861083067999998,9.897297979e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_2/strong_scaling_20260702_164325.log,8.396911144299999,unknown,python,unknown,mpi_domain,32,100,central,2
mpi,mpi_case_2,2026-07-02T15:28:55+00:00,node13.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N32_Re100_central_steps1000_p200,32,100,central,RBSOR,1000,200,8,1,8,3,7.8378639221,0.0014861083067999998,9.897297979e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_2/strong_scaling_20260702_164325.log,7.8378639221,unknown,python,unknown,mpi_domain,32,100,central,2
mpi,mpi_case_2,2026-07-02T15:29:04+00:00,node13.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N32_Re100_central_steps1000_p200,32,100,central,RBSOR,1000,200,16,1,16,3,7.7349076271,0.0014861083067999998,9.897297979e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_2/strong_scaling_20260702_164325.log,7.7349076271,unknown,python,unknown,mpi_domain,32,100,central,2
mpi,mpi_case_3,2026-07-02T15:32:30+00:00,node13.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N32_Re400_upwind_steps1000_p200,32,400,upwind,RBGS,1000,200,1,1,1,1,175.22527718540002,0.004111649876,9.994236676e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_3/strong_scaling_20260702_172904.log,175.22527718540002,unknown,python,unknown,mpi_domain,32,400,upwind,3
mpi,mpi_case_3,2026-07-02T15:34:07+00:00,node13.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N32_Re400_upwind_steps1000_p200,32,400,upwind,RBGS,1000,200,2,1,2,1,96.040692091,0.004111649876,9.994236676e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_3/strong_scaling_20260702_172904.log,96.040692091,unknown,python,unknown,mpi_domain,32,400,upwind,3
mpi,mpi_case_3,2026-07-02T15:35:04+00:00,node13.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N32_Re400_upwind_steps1000_p200,32,400,upwind,RBGS,1000,200,4,1,4,1,56.6499049664,0.004111649876,9.994236676e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_3/strong_scaling_20260702_172904.log,56.6499049664,unknown,python,unknown,mpi_domain,32,400,upwind,3
mpi,mpi_case_3,2026-07-02T15:35:38+00:00,node13.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N32_Re400_upwind_steps1000_p200,32,400,upwind,RBGS,1000,200,8,1,8,1,33.1907148361,0.004111649876,9.994236676e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_3/strong_scaling_20260702_172904.log,33.1907148361,unknown,python,unknown,mpi_domain,32,400,upwind,3
mpi,mpi_case_3,2026-07-02T15:36:02+00:00,node13.stromboli,python_mpi_domain_looped,python,mpi_domain,looped,case1_N32_Re400_upwind_steps1000_p200,32,400,upwind,RBGS,1000,200,16,1,16,1,22.8753948212,0.004111649876,9.994236676e-07,,,,,1.0,python/mpi_domain_looped/results/data/python_mpi_domain_looped_summary.csv,success,logs/strong_scaling_parts/mpi_case_3/strong_scaling_20260702_172904.log,22.8753948212,unknown,python,unknown,mpi_domain,32,400,upwind,3
mpi,mpi_case_3,2026-07-02T15:36:20+00:00,node13.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N32_Re400_upwind_steps1000_p200,32,400,upwind,RBGS,1000,200,1,1,1,1,17.3222794533,0.004111649876,9.994236676e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_3/strong_scaling_20260702_172904.log,17.3222794533,unknown,python,unknown,mpi_domain,32,400,upwind,3
mpi,mpi_case_3,2026-07-02T15:36:36+00:00,node13.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N32_Re400_upwind_steps1000_p200,32,400,upwind,RBGS,1000,200,2,1,2,1,15.350584745399999,0.004111649876,9.994236676e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_3/strong_scaling_20260702_172904.log,15.350584745399999,unknown,python,unknown,mpi_domain,32,400,upwind,3
mpi,mpi_case_3,2026-07-02T15:36:50+00:00,node13.stromboli,python_mpi_domain_vectorized,python,mpi_domain,vectorized,case1_N32_Re400_upwind_steps1000_p200,32,400,upwind,RBGS,1000,200,4,1,4,1,14.0659613609,0.004111649876,9.994236676e-07,,,,,1.0,python/mpi_domain_vectorized/results/data/python_mpi_domain_vectorized_summary.csv,success,logs/strong_scaling_parts/mpi_case_3/strong_scaling_20260702_172904.log,14.0659613609,unknown,python,unknown,mpi_domain,32,400,upwind,3
